Cycle,meanVh,meanVs,netOutflow
1,1.0,0.8997105296088508,0.11654594611600466
2,1.0,0.8102506689339712,0.11495437058473501
3,1.0,0.7309395651081769,0.11723598992548234
4,1.0,0.6572899265709005,0.11698177515524599
5,1.0,0.5916137829041035,0.1173949089623969
6,1.0,0.5322490649951408,0.11768039501505945
7,1.0,0.47908287151300516,0.11565559826285299
8,1.0,0.4311721704537294,0.11753357076030857
9,1.0,0.38746462537188364,0.11508664173248717
10,1.0,0.3487211245652889,0.11859102697180524
11,1.0,0.313416885544243,0.11594170587947206
12,1.0,0.28228021681888227,0.11759326442970841
13,1.0,0.2542228952708758,0.11679102289053
14,1.0,0.22883598641617506,0.1169378342836177
15,1.0,0.2058722668494861,0.11688395822307418
16,1.0,0.1850024035187945,0.11840691747354704
17,1.0,0.1667269951403876,0.11834523337156411
18,1.0,0.1499406266705918,0.11686459204121924
19,1.0,0.13467016837214163,0.11745390818989543
20,1.0,0.12137924859954699,0.11733307738016652
21,1.0,0.10936343556543482,0.11845532915888579
22,1.0,0.09864147117627237,0.1174075659466316
23,1.0,0.08874297227934899,0.1164827772428455
24,1.0,0.07985392885184812,0.11701339055335347
25,1.0,0.07179761327008488,0.11733377849427284
26,1.0,0.06473904025916434,0.11642002145491048
27,1.0,0.05825611989139193,0.11563338407135482
28,1.0,0.05248354414753725,0.11769366906952505
29,1.0,0.04717527013875531,0.11656026168299105
30,1.0,0.04248421622070331,0.11638590612815569
31,1.0,0.03828739862513217,0.11678431100846731
32,1.0,0.03443278262691178,0.11761220579048326
33,1.0,0.030993358463418528,0.117657571329436
34,1.0,0.027925415048811082,0.1177105726917288
35,1.0,0.0251513309781357,0.11653714599218357
36,1.0,0.02265588547222529,0.11715514256512738
37,1.0,0.020428919834893613,0.11665154784614151
38,1.0,0.018392677133776278,0.11636836363525516
39,1.0,0.016551150242398328,0.11715392281438064
40,1.0,0.014910739709039174,0.11770263598512787
41,1.0,0.013419345678608906,0.11685477182554327
42,1.0,0.012080398651884495,0.11688819898348457
43,1.0,0.010863299163141948,0.11678221834761515
44,1.0,0.009766369468990382,0.11728183350305654
45,1.0,0.008780410325651683,0.11641982179879518
46,1.0,0.007920637705639754,0.1160780662216826
47,1.0,0.00713220602561557,0.11646930199021266
48,1.0,0.006409944692022413,0.11677385700904341
49,1.0,0.005770345389837998,0.11755869954549081
50,1.0,0.005192965872454778,0.11664386503494273
51,1.0,0.004675403864923037,0.11596917302054321
52,1.0,0.0042092567319934274,0.11511362499699551
53,1.0,0.003788561233546389,0.11621688768828975
54,1.0,0.0034031905888005517,0.11617388189539235
55,1.0,0.003058094262834833,0.11628771501675961
56,1.0,0.0027559318798866684,0.11722623168175872
57,1.0,0.0024824520858129375,0.1170186291482399
58,1.0,0.0022366882088896184,0.11622923656749484
59,1.0,0.0020150265009903144,0.11667180497145402
60,1.0,0.0018132706024950123,0.11679229067539187
61,1.0,0.0016306595722401576,0.11486377738200304
62,1.0,0.001469807509891313,0.11713602857189531
63,1.0,0.001323658607442109,0.11650416462043012
64,1.0,0.0011907294144582186,0.11567019873336215
65,1.0,0.0010713680453913552,0.1166408430929271
66,1.0,0.0009650266122778758,0.11717918405845063
67,1.0,0.0008674188661204922,0.11599259711984566
68,1.0,0.0007816665102828164,0.11568605937332022
69,1.0,0.0007029369185670739,0.11703078927100741
70,1.0,0.0006328494334937225,0.11540500845650914
71,1.0,0.0005709739268460975,0.11675956829282463
72,1.0,0.000514022175599806,0.11607425722658671
73,1.0,0.0004632087842803645,0.11671527841637519
74,1.0,0.00041724542109747943,0.11610828350501701
75,1.0,0.00037570197562603757,0.1161959559849185
76,1.0,0.0003377382565040372,0.11661120932591473
77,1.0,0.0003040816386031193,0.11878675989458298
78,1.0,0.0002738205771770919,0.11762729293952823
79,1.0,0.00024649300081205276,0.1176411539370209
80,1.0,0.00022182759550694404,0.11830361693043367
81,1.0,0.00019994209257038418,0.11800498728251518
82,1.0,0.0001797933200096681,0.11661626510192968
83,1.0,0.00016155006255216464,0.11630304227390409
84,1.0,0.00014564184864951398,0.11556776182640272
85,1.0,0.0001311562562899861,0.11714929292807763
86,1.0,0.0001179105367089747,0.1178003003585345
87,1.0,0.00010630306919772986,0.1167664919514001
88,1.0,9.582876394786816e-05,0.11676537419183797
89,1.0,8.630691858595509e-05,0.1184778294237413
90,1.0,7.761435204921628e-05,0.11793076170074235
91,1.0,6.98334031472002e-05,0.11785348352265124
92,1.0,6.284620731687557e-05,0.11713566937764086
93,1.0,5.66140820631028e-05,0.11669674967804766
94,1.0,5.094295908985285e-05,0.11668646364671686
95,1.0,4.5917599703775654e-05,0.11668397735082614
96,1.0,4.134039248598545e-05,0.11676972010647835
97,1.0,3.726834536394429e-05,0.11695486594127735
98,1.0,3.351469136210863e-05,0.11756253143387341
99,1.0,3.0184946854402895e-05,0.11632810765273971
100,1.0,2.7163047989157655e-05,0.1161846854512677
